well,channel,z-slice,SNR
G2-1,488,12,0.25994806259310677
G2-1,488,13,0.2621351930142877
G2-1,488,14,0.26834323002662036
G2-1,488,15,0.2793095662656547
G2-1,488,16,0.2894240551270233
G2-1,488,17,0.2985825777077844
G2-1,488,18,0.308369266116049
G2-1,488,19,0.318057335949473
G2-1,488,20,0.3273889024132125
G2-1,488,21,0.3341902442061891
G2-1,488,22,0.340753517970741
G2-1,488,23,0.34697669514056073
G2-1,488,24,0.35508918457034105
G2-1,488,25,0.36469810032778116
G2-1,488,26,0.3746190968497511
G2-1,488,27,0.38451319245929233
G2-1,488,28,0.3939889456995115
G2-1,488,29,0.40369108370610496
G2-1,488,30,0.4122087569525333
G2-1,555,0,4.568862781601768
G2-1,555,1,6.538357696893709
G2-1,555,2,6.926447107427299
G2-1,555,3,6.96187916584552
G2-1,555,4,6.929495372104402
G2-1,555,5,6.757151031470432
G2-1,555,6,6.603545549349436
G2-1,555,7,6.4474252064247874
G2-1,555,8,6.57251316176482
G2-1,555,9,6.534834812786291
G2-1,555,10,6.291782757254102
G2-1,555,11,6.1275381969262455
G2-1,555,12,5.8622527918826455
G2-1,555,13,5.86089453288907
G2-1,555,14,5.888488111973618
G2-1,555,15,6.00939768929589
G2-1,555,16,6.203830269065661
G2-1,555,17,6.42045877052385
G2-1,555,18,6.573698518213994
G2-1,555,19,6.57272648211423
G2-1,555,20,6.596888819959289
G2-1,555,21,6.610627517270753
G2-1,555,22,6.635807830782683
G2-1,555,23,6.694803420228576
G2-1,555,24,6.749789711977484
G2-1,555,25,6.806738014032302
G2-1,555,26,6.828894774580473
G2-1,555,27,6.90254388886164
G2-1,555,28,6.981979058392314
G2-1,555,29,7.040487526002772
G2-1,555,30,7.080083321639295
G2-1,640,0,3.8400272721004045
G2-1,640,1,4.627847878355847
G2-1,640,2,4.701884625251863
G2-1,640,3,4.636430966383495
G2-1,640,4,4.467166186449823
G2-1,640,5,4.2394384771748355
G2-1,640,6,4.043227733154821
G2-1,640,7,3.9023288106565226
G2-1,640,8,3.822124773234328
G2-1,640,9,3.77317538690567
G2-1,640,10,3.767911186882185
G2-1,640,11,3.7662157116288943
G2-1,640,12,3.7224632112890212
G2-1,640,13,3.6952270386940236
G2-1,640,14,3.6763003100381995
G2-1,640,15,3.6580392094513194
G2-1,640,16,3.6501096849798653
G2-1,640,17,3.6327478315945267
G2-1,640,18,3.6040512101354305
G2-1,640,19,3.572112520967282
G2-1,640,20,3.548752033818061
G2-1,640,21,3.5624500207103016
G2-1,640,22,3.6066593325560157
G2-1,640,23,3.6628963601354303
G2-1,640,24,3.7144040575263877
G2-1,640,25,3.7742737715985077
G2-1,640,26,3.834097710179742
G2-1,640,27,3.8999900951317716
G2-1,640,28,3.9600258525024303
G2-1,640,29,4.023195418056537
G2-1,640,30,4.077757395361174
E6-1,555,0,1.6050003539981064
E6-1,555,1,1.5527025057368558
E6-1,555,2,1.5213545415522112
E6-1,555,3,1.4908194608752998
E6-1,555,4,1.4645634357294919
E6-1,555,5,1.429866603984526
E6-1,555,6,1.4037592535437153
E6-1,555,7,1.3879176360936931
E6-1,555,8,1.3615239275650688
E6-1,555,9,1.337115001691501
E6-1,555,10,1.313908468562097
E6-1,555,11,1.2994460691982257
E6-1,555,12,1.2862417484058672
E6-1,555,13,1.2694611748578306
E6-1,555,14,1.2589048169951804
E6-1,555,15,1.2484197792348568
E6-1,555,16,1.242102015112665
E6-1,555,17,1.2383395143697646
E6-1,555,18,1.234111100373725
E6-1,555,19,1.2278503056256762
E6-1,555,20,1.2219455292301216
E6-1,555,21,1.2143306105746163
E6-1,555,22,1.2037909983241153
E6-1,555,23,1.198832767358286
E6-1,555,24,1.1915543998841986
E6-1,555,25,1.1855062644222196
E6-1,555,26,1.1783936059739513
E6-1,555,27,1.1704474362688755
E6-1,555,28,1.1674886173920254
E6-1,555,29,1.164809001730475
E6-1,555,30,1.16097378889656
E6-1,555,31,1.1578670574856513
E6-1,555,32,1.1569891161847037
E6-1,555,33,1.1532495085500591
E6-1,555,34,1.1529212179835204
E6-1,555,35,1.1541781171802807
E6-1,555,36,1.15378785097853
E6-1,555,37,1.157120751149004
E6-1,555,38,1.1582825387842755
E6-1,555,39,1.1590224905650262
E6-1,555,40,1.1597938778329768
E6-1,555,41,1.1626889842367802
E6-1,555,42,1.1647527051028124
E6-1,555,43,1.1681268719867783
E6-1,555,44,1.1706067023192508
E6-1,555,45,1.1742346255313898
E6-1,555,46,1.176627341255417
E6-1,555,47,1.1805188906426192
E6-1,555,48,1.1844573679289974
E6-1,555,49,1.1892017460245732
E6-1,555,50,1.1961417417064835
E6-1,555,51,1.2018727743754003
E6-1,555,52,1.2123286434019875
E6-1,555,53,1.2212760649175245
E6-1,555,54,1.2289875325557864
E6-1,TRANS,0,8.044862123477905
E6-1,TRANS,1,8.053338242940027
E6-1,TRANS,2,8.050582014147553
E6-1,TRANS,3,8.052604526869615
E6-1,TRANS,4,8.044733852677547
E6-1,TRANS,5,8.04342204728604
E6-1,TRANS,6,8.040424064724663
E6-1,TRANS,7,8.042848751034759
E6-1,TRANS,8,8.040071246280492
E6-1,TRANS,9,8.039464285498399
E6-1,TRANS,10,8.047844506503932
E6-1,TRANS,11,8.038415292689699
E6-1,TRANS,12,8.030654096820442
E6-1,TRANS,13,8.025723154027904
E6-1,TRANS,14,8.02401119425267
E6-1,TRANS,15,8.02667653935156
E6-1,TRANS,16,8.01844926314909
E6-1,TRANS,17,8.011062529074351
E6-1,TRANS,18,8.010748273374817
E6-1,TRANS,19,8.005192447965252
E6-1,TRANS,20,8.003700798398663
E6-1,TRANS,21,8.006137579664504
E6-1,TRANS,22,7.997566034643848
E6-1,TRANS,23,8.001365966901393
E6-1,TRANS,24,7.989822640153602
E6-1,TRANS,25,7.980687065552734
E6-1,TRANS,26,7.984135947170816
E6-1,TRANS,27,7.979759095752152
E6-1,TRANS,28,7.966952362294761
E6-1,TRANS,29,7.9706027466222205
E6-1,TRANS,30,7.966089186769267
E6-1,TRANS,31,7.971643161925438
E6-1,TRANS,32,7.970048249856611
E6-1,TRANS,33,7.974684134935421
E6-1,TRANS,34,7.97128242558307
E6-1,TRANS,35,7.976956476077812
E6-1,TRANS,36,7.970329408760362
E6-1,TRANS,37,7.974821087939304
E6-1,TRANS,38,7.974930833684753
E6-1,TRANS,39,7.970022302965031
E6-1,TRANS,40,7.960300428030027
E6-1,TRANS,41,7.960923778965503
E6-1,TRANS,42,7.9543359184439115
E6-1,TRANS,43,7.955559154297377
E6-1,TRANS,44,7.965793346159647
E6-1,TRANS,45,7.962721828303183
E6-1,TRANS,46,7.9585812609346025
E6-1,TRANS,47,7.95153419315542
E6-1,TRANS,48,7.9586967526608685
E6-1,TRANS,49,7.951503096376783
E6-1,TRANS,50,7.9599465868498545
E6-1,TRANS,51,7.954858083102106
E6-1,TRANS,52,7.964093788778284
E6-1,TRANS,53,7.962814877866113
E6-1,TRANS,54,7.957602372820564
E6-1,640,0,4.376142519841368
E6-1,640,1,4.310351112653748
E6-1,640,2,4.259742850001538
E6-1,640,3,4.291969339464275
E6-1,640,4,4.336965190671552
E6-1,640,5,4.36082413953381
E6-1,640,6,4.38880123844897
E6-1,640,7,4.421135711017973
E6-1,640,8,4.454883052819504
E6-1,640,9,4.482995294694253
E6-1,640,10,4.4971570356137445
E6-1,640,11,4.514911677005352
E6-1,640,12,4.535024173377615
E6-1,640,13,4.558722073736376
E6-1,640,14,4.622539967399243
E6-1,640,15,4.654144377009741
E6-1,640,16,4.663711011722964
E6-1,640,17,4.67327648217922
E6-1,640,18,4.676317613246248
E6-1,640,19,4.68566843696852
E6-1,640,20,4.690930659522231
E6-1,640,21,4.695350156761978
E6-1,640,22,4.695028827963377
E6-1,640,23,4.699795062182282
E6-1,640,24,4.7067858003916685
E6-1,640,25,4.708753355370934
E6-1,640,26,4.718657990734204
E6-1,640,27,4.733032885143573
E6-1,640,28,4.745377001410533
E6-1,640,29,4.75229099944019
E6-1,640,30,4.761761704974964
E6-1,640,31,4.770505217555186
E6-1,640,32,4.7856737473305495
E6-1,640,33,4.787078514640442
E6-1,640,34,4.7961534391326595
E6-1,640,35,4.801220649653376
E6-1,640,36,4.808992422078901
E6-1,640,37,4.819585248039644
E6-1,640,38,4.827939855439615
E6-1,640,39,4.835293298273133
E6-1,640,40,4.839545639426523
E6-1,640,41,4.845202596887538
E6-1,640,42,4.847721260464796
E6-1,640,43,4.853306757280144
E6-1,640,44,4.862191931111059
E6-1,640,45,4.866939318492129
E6-1,640,46,4.883585436333169
E6-1,640,47,4.891138405782159
E6-1,640,48,4.9051610189429935
E6-1,640,49,4.912282578632844
E6-1,640,50,4.92877745671188
E6-1,640,51,4.942154447704961
E6-1,640,52,4.956976361870866
E6-1,640,53,4.964044573600197
E6-1,640,54,4.980399619296533
E6-1,488,0,1.0572248754185332
E6-1,488,1,1.037474640820525
E6-1,488,2,1.0180072756716894
E6-1,488,3,1.0039802340137693
E6-1,488,4,0.9926185508048809
E6-1,488,5,0.980877332403973
E6-1,488,6,0.970885561920528
E6-1,488,7,0.9623967256294386
E6-1,488,8,0.9541781207556479
E6-1,488,9,0.9472697944990099
E6-1,488,10,0.9396545739153495
E6-1,488,11,0.9313457748745428
E6-1,488,12,0.9253246816574574
E6-1,488,13,0.9199651942345134
E6-1,488,14,0.9133051687183542
E6-1,488,15,0.9060977191602987
E6-1,488,16,0.8992022725919583
E6-1,488,17,0.8929717710475156
E6-1,488,18,0.8868885010215096
E6-1,488,19,0.8815243547035244
E6-1,488,20,0.8764434984319924
E6-1,488,21,0.8709899493797765
E6-1,488,22,0.8663477121117045
E6-1,488,23,0.8617709267308694
E6-1,488,24,0.857487493560081
E6-1,488,25,0.8522651476701073
E6-1,488,26,0.8473919075931602
E6-1,488,27,0.8431724456740459
E6-1,488,28,0.8388735838372583
E6-1,488,29,0.8359401061882628
E6-1,488,30,0.8332311036008265
E6-1,488,31,0.8297536114092425
E6-1,488,32,0.8268743443258921
E6-1,488,33,0.8246974223245561
E6-1,488,34,0.8224635325057249
E6-1,488,35,0.8206115725993892
E6-1,488,36,0.8191893898375108
E6-1,488,37,0.8183184509307394
E6-1,488,38,0.817842547162006
E6-1,488,39,0.8177669298434306
E6-1,488,40,0.8183763890215952
E6-1,488,41,0.8192534652425114
E6-1,488,42,0.8202094163443836
E6-1,488,43,0.8217735190742388
E6-1,488,44,0.8239592211154155
E6-1,488,45,0.8260558806159595
E6-1,488,46,0.8284737080174822
E6-1,488,47,0.830922717629159
E6-1,488,48,0.8334977877874018
E6-1,488,49,0.8361903048594973
E6-1,488,50,0.8392762868689241
E6-1,488,51,0.8426446864288317
E6-1,488,52,0.8462981897801353
E6-1,488,53,0.850283402316199
E6-1,488,54,0.8542306876158775
E6-1,405,0,2.0157230832175324
E6-1,405,1,1.9001392745323316
E6-1,405,2,1.6723412998363665
E6-1,405,3,1.4330152608463866
E6-1,405,4,1.3088580613007172
E6-1,405,5,1.2555116348470927
E6-1,405,6,1.2413311304140129
E6-1,405,7,1.3038085217552007
E6-1,405,8,1.3560102624897687
E6-1,405,9,1.3683768250871702
E6-1,405,10,1.373102198463738
E6-1,405,11,1.3772861666028626
E6-1,405,12,1.3829421905061774
E6-1,405,13,1.3840973436410449
E6-1,405,14,1.3859754941736062
E6-1,405,15,1.3843321324562792
E6-1,405,16,1.3773005505824232
E6-1,405,17,1.3628821411907843
E6-1,405,18,1.345314961113603
E6-1,405,19,1.332053290983007
E6-1,405,20,1.323188584371737
E6-1,405,21,1.32255110236408
E6-1,405,22,1.324574056976622
E6-1,405,23,1.3249047821115765
E6-1,405,24,1.320145399859625
E6-1,405,25,1.3115343171445233
E6-1,405,26,1.2979622088330651
E6-1,405,27,1.2799934719644632
E6-1,405,28,1.2635823616984987
E6-1,405,29,1.251966867607914
E6-1,405,30,1.2446372685285565
E6-1,405,31,1.239462652467441
E6-1,405,32,1.2357042047825095
E6-1,405,33,1.2332476689849488
E6-1,405,34,1.2346031023496378
E6-1,405,35,1.2390085293979336
E6-1,405,36,1.2423126133157463
E6-1,405,37,1.2432020413963842
E6-1,405,38,1.2415856077826033
E6-1,405,39,1.2422410009338345
E6-1,405,40,1.2457991216662994
E6-1,405,41,1.2522168923698638
E6-1,405,42,1.2610532966003973
E6-1,405,43,1.2710673316592784
E6-1,405,44,1.2841461949476942
E6-1,405,45,1.29869197573756
E6-1,405,46,1.317511008068941
E6-1,405,47,1.3368897673571887
E6-1,405,48,1.35758121058335
E6-1,405,49,1.3784743430580109
E6-1,405,50,1.399247580574424
E6-1,405,51,1.4197671765869722
E6-1,405,52,1.436485649115786
E6-1,405,53,1.4545858464744221
E6-1,405,54,1.4725541671634952
D2-2,TRANS,0,8.069049118088769
D2-2,TRANS,1,8.05676838536938
D2-2,TRANS,2,8.062805487832579
D2-2,TRANS,3,8.062225669211653
D2-2,TRANS,4,8.069651657194425
D2-2,TRANS,5,8.069078269330701
D2-2,TRANS,6,8.072594777960907
D2-2,TRANS,7,8.069838925121125
D2-2,TRANS,8,8.075392760408773
D2-2,TRANS,9,8.07490605637213
D2-2,TRANS,10,8.062918498622004
D2-2,TRANS,11,8.064576235704163
D2-2,TRANS,12,8.066823379817288
D2-2,TRANS,13,8.06278977871928
D2-2,TRANS,14,8.07411635816165
D2-2,405,0,1.9273920306000376
D2-2,405,1,1.3329401289501717
D2-2,405,2,1.1285914819572014
D2-2,405,3,1.2091883176680338
D2-2,405,4,1.3484358149391569
D2-2,405,5,1.3960726727610517
D2-2,405,6,1.3151433744272858
D2-2,405,7,1.2970434536588764
D2-2,405,8,1.4258194783422447
D2-2,405,9,1.6096390043167679
D2-2,405,10,1.779496969474155
D2-2,405,11,2.075202068817679
D2-2,405,12,2.6817272345514858
D2-2,405,13,3.1424468573281636
D2-2,405,14,3.3461360158824904
D2-2,555,0,2.648670021015906
D2-2,555,1,2.4573420665860013
D2-2,555,2,2.640907261901165
D2-2,555,3,2.9887830422425408
D2-2,555,4,3.34757532282372
D2-2,555,5,3.583945251671797
D2-2,555,6,3.7530812484026046
D2-2,555,7,3.8586585756514493
D2-2,555,8,3.991070168800954
D2-2,555,9,4.134252469892775
D2-2,555,10,4.227871695900287
D2-2,555,11,4.364658613864557
D2-2,555,12,4.575397804791325
D2-2,555,13,4.853126193452476
D2-2,555,14,5.226951977198393
D2-2,488,0,1.2726136720267829
D2-2,488,1,0.5400416227117211
D2-2,488,2,0.3611753425275431
D2-2,488,3,0.3608805560824229
D2-2,488,4,0.3745594029181994
D2-2,488,5,0.3787329827565825
D2-2,488,6,0.37483102411749886
D2-2,488,7,0.3691476462908404
D2-2,488,8,0.3620684188049934
D2-2,488,9,0.35875611265518703
D2-2,488,10,0.35833710674113156
D2-2,488,11,0.36046043518966175
D2-2,488,12,0.3620685826959461
D2-2,488,13,0.36563311371588675
D2-2,488,14,0.37624467556720015
D2-2,640,0,0.998188157480873
D2-2,640,1,1.5119454155055343
D2-2,640,2,1.5763641030988036
D2-2,640,3,1.572436982943612
D2-2,640,4,1.5629974654169905
D2-2,640,5,1.619170972012672
D2-2,640,6,1.726324405244377
D2-2,640,7,1.860792815837256
D2-2,640,8,2.0432296582289964
D2-2,640,9,2.2648961370663407
D2-2,640,10,2.441261724477072
D2-2,640,11,2.625681291033759
D2-2,640,12,2.9659547489822624
D2-2,640,13,3.3486246137683384
D2-2,640,14,3.6016537177443584
G9-1,555,0,1.137744185851712
G9-1,555,1,1.1212019194794571
G9-1,555,2,1.1122339445379759
G9-1,555,3,1.1026127445991505
G9-1,555,4,1.0934137639489503
G9-1,555,5,1.0892363820422548
G9-1,555,6,1.0839852633998242
G9-1,555,7,1.0768147776947772
G9-1,555,8,1.069830529530371
G9-1,555,9,1.060809210570749
G9-1,555,10,1.0527921435667253
G9-1,555,11,1.046243627596799
G9-1,555,12,1.0410078234642535
G9-1,555,13,1.0366071733186821
G9-1,555,14,1.0320176570412471
G9-1,555,15,1.0266854318654437
G9-1,555,16,1.0217370591500068
G9-1,555,17,1.018236652717429
G9-1,555,18,1.0163279019169698
G9-1,555,19,1.0140633801652168
G9-1,555,20,1.0145002090431379
G9-1,555,21,1.01299896321207
G9-1,555,22,1.0106077435005842
G9-1,555,23,1.0105017244443757
G9-1,555,24,1.0114360607466708
G9-1,555,25,1.0121320301247612
G9-1,555,26,1.0142553092174107
G9-1,555,27,1.015537247355233
G9-1,555,28,1.0197069209678382
G9-1,555,29,1.0228378933760656
G9-1,555,30,1.0264027486813132
G9-1,555,31,1.030405475002985
G9-1,555,32,1.033915715796461
G9-1,555,33,1.0402098366207624
G9-1,555,34,1.0450102639919872
G9-1,555,35,1.051211172621683
G9-1,555,36,1.057185450806622
G9-1,555,37,1.0645041732131417
G9-1,555,38,1.06977371228236
G9-1,555,39,1.0768782578005862
G9-1,555,40,1.0874153746359152
G9-1,555,41,1.094089345912362
G9-1,555,42,1.104266158403279
G9-1,555,43,1.114695332221011
G9-1,555,44,1.125855572310582
G9-1,555,45,1.1364010397717432
G9-1,555,46,1.1479322997001355
G9-1,555,47,1.1595524795480079
G9-1,555,48,1.1718921544228542
G9-1,TRANS,0,7.88504394524995
G9-1,TRANS,1,7.872660080134312
G9-1,TRANS,2,7.8704213631312445
G9-1,TRANS,3,7.8690205443556085
G9-1,TRANS,4,7.873784013008719
G9-1,TRANS,5,7.873705492408394
G9-1,TRANS,6,7.876046104143381
G9-1,TRANS,7,7.868069891849972
G9-1,TRANS,8,7.8669288603464675
G9-1,TRANS,9,7.862393029843166
G9-1,TRANS,10,7.861843081918501
G9-1,TRANS,11,7.872076038340941
G9-1,TRANS,12,7.862570015172942
G9-1,TRANS,13,7.861316052153296
G9-1,TRANS,14,7.858436931846176
G9-1,TRANS,15,7.867687417449984
G9-1,TRANS,16,7.865583364080042
G9-1,TRANS,17,7.879595525466738
G9-1,TRANS,18,7.870858507662069
G9-1,TRANS,19,7.871756963193635
G9-1,TRANS,20,7.864763279923936
G9-1,TRANS,21,7.872490520712941
G9-1,TRANS,22,7.874277545604471
G9-1,TRANS,23,7.871961470875151
G9-1,TRANS,24,7.875335467245292
G9-1,TRANS,25,7.884256049559494
G9-1,TRANS,26,7.879841313371825
G9-1,TRANS,27,7.885723991699192
G9-1,TRANS,28,7.883644257227443
G9-1,TRANS,29,7.885697527270092
G9-1,TRANS,30,7.8763722167016015
G9-1,TRANS,31,7.877514792100465
G9-1,TRANS,32,7.872854646091703
G9-1,TRANS,33,7.8773248636695445
G9-1,TRANS,34,7.873051468999733
G9-1,TRANS,35,7.8717596553183
G9-1,TRANS,36,7.869396793546091
G9-1,TRANS,37,7.87782793495305
G9-1,TRANS,38,7.871002500368013
G9-1,TRANS,39,7.875193071461871
G9-1,TRANS,40,7.870678579607647
G9-1,TRANS,41,7.8683020305429325
G9-1,TRANS,42,7.867332949754921
G9-1,TRANS,43,7.870186764117898
G9-1,TRANS,44,7.8708520660465435
G9-1,TRANS,45,7.871481234133145
G9-1,TRANS,46,7.87209931822034
G9-1,TRANS,47,7.8708783145449175
G9-1,TRANS,48,7.868411512398119
G9-1,488,0,0.7787498380421161
G9-1,488,1,0.769489140431147
G9-1,488,2,0.7617895033945229
G9-1,488,3,0.7536933664906207
G9-1,488,4,0.7453657357611094
G9-1,488,5,0.7375702276431035
G9-1,488,6,0.7299951558936627
G9-1,488,7,0.7215645216996903
G9-1,488,8,0.7135581241851636
G9-1,488,9,0.7056793406613688
G9-1,488,10,0.6993814407326872
G9-1,488,11,0.6924471525832977
G9-1,488,12,0.6856805487781549
G9-1,488,13,0.6798601260202448
G9-1,488,14,0.6743778136027653
G9-1,488,15,0.6687311982014813
G9-1,488,16,0.6634966041886904
G9-1,488,17,0.6583389123685464
G9-1,488,18,0.6530360352372182
G9-1,488,19,0.6480644469568373
G9-1,488,20,0.6432422721902882
G9-1,488,21,0.639101699005359
G9-1,488,22,0.635665626119285
G9-1,488,23,0.6326248929824262
G9-1,488,24,0.6305235412165333
G9-1,488,25,0.6287889243427022
G9-1,488,26,0.6276501148959832
G9-1,488,27,0.6271014819414106
G9-1,488,28,0.627281485990429
G9-1,488,29,0.6274919738021525
G9-1,488,30,0.6280197260629883
G9-1,488,31,0.6292976023546524
G9-1,488,32,0.6303820172292923
G9-1,488,33,0.6322615737809031
G9-1,488,34,0.6342377842732418
G9-1,488,35,0.6366879106602182
G9-1,488,36,0.6395076898808315
G9-1,488,37,0.6424090091720157
G9-1,488,38,0.6456722944692957
G9-1,488,39,0.6487797798194144
G9-1,488,40,0.6522748720213899
G9-1,488,41,0.6556210385232931
G9-1,488,42,0.659151456798111
G9-1,488,43,0.6630442369086192
G9-1,488,44,0.6670521579028352
G9-1,488,45,0.6708611570765102
G9-1,488,46,0.6748045655235573
G9-1,488,47,0.6790996556753006
G9-1,488,48,0.6832242357845906
G9-1,640,0,3.471042107478873
G9-1,640,1,3.4520654710192225
G9-1,640,2,3.4325097845274177
G9-1,640,3,3.407150257877993
G9-1,640,4,3.3895562039547493
G9-1,640,5,3.3735113035589634
G9-1,640,6,3.3642259432551005
G9-1,640,7,3.3565433297604987
G9-1,640,8,3.3517485639610696
G9-1,640,9,3.3407487333487493
G9-1,640,10,3.3363522553083924
G9-1,640,11,3.3276685909469883
G9-1,640,12,3.3194328139587945
G9-1,640,13,3.3136818123586527
G9-1,640,14,3.3113079501988945
G9-1,640,15,3.3106377001323093
G9-1,640,16,3.309508735490977
G9-1,640,17,3.3054926188084734
G9-1,640,18,3.3018157964778596
G9-1,640,19,3.3016741563591707
G9-1,640,20,3.3044036833767727
G9-1,640,21,3.3065510078152545
G9-1,640,22,3.305935274711527
G9-1,640,23,3.3122388101326807
G9-1,640,24,3.3215366641537636
G9-1,640,25,3.329350846171138
G9-1,640,26,3.3338917270423547
G9-1,640,27,3.342069952066669
G9-1,640,28,3.3448369868605097
G9-1,640,29,3.3518829006840987
G9-1,640,30,3.358685829523126
G9-1,640,31,3.3685871356161177
G9-1,640,32,3.3766682948366613
G9-1,640,33,3.387976984455426
G9-1,640,34,3.396626819469143
G9-1,640,35,3.410632928750967
G9-1,640,36,3.4203084399606256
G9-1,640,37,3.4355036205277387
G9-1,640,38,3.4539031844951396
G9-1,640,39,3.470060799059617
G9-1,640,40,3.491151913976731
G9-1,640,41,3.510709005306767
G9-1,640,42,3.5325067829927583
G9-1,640,43,3.553917365163622
G9-1,640,44,3.577855041090336
G9-1,640,45,3.6052355913507306
G9-1,640,46,3.6350894211716613
G9-1,640,47,3.6626197404849297
G9-1,640,48,3.6937282526069164
G9-1,405,0,1.8078219016145984
G9-1,405,1,1.7516043233502632
G9-1,405,2,1.7032332663177308
G9-1,405,3,1.6611643193283014
G9-1,405,4,1.6274112408408106
G9-1,405,5,1.5922129046300195
G9-1,405,6,1.5587856124519597
G9-1,405,7,1.5334497870362263
G9-1,405,8,1.5137250294142517
G9-1,405,9,1.496299318144999
G9-1,405,10,1.480483581793454
G9-1,405,11,1.458933349258079
G9-1,405,12,1.4300363070235098
G9-1,405,13,1.4032472703310381
G9-1,405,14,1.3849798402515132
G9-1,405,15,1.3693294385001182
G9-1,405,16,1.358644152826858
G9-1,405,17,1.352090890413994
G9-1,405,18,1.3492459881941161
G9-1,405,19,1.3497514548864655
G9-1,405,20,1.3531366328020202
G9-1,405,21,1.3598017678262981
G9-1,405,22,1.366991899615976
G9-1,405,23,1.37011452228155
G9-1,405,24,1.370406231890455
G9-1,405,25,1.3680522174677072
G9-1,405,26,1.3648787195565053
G9-1,405,27,1.3619085435381688
G9-1,405,28,1.3611320386431576
G9-1,405,29,1.3626063064129694
G9-1,405,30,1.3662017737666245
G9-1,405,31,1.3714593229232592
G9-1,405,32,1.3770359392981382
G9-1,405,33,1.3842623167855315
G9-1,405,34,1.389054282194872
G9-1,405,35,1.3948373407369221
G9-1,405,36,1.4021033683713469
G9-1,405,37,1.4095920188933608
G9-1,405,38,1.4176444731516602
G9-1,405,39,1.4256494799143595
G9-1,405,40,1.436106902585873
G9-1,405,41,1.4475742631602386
G9-1,405,42,1.4603921996584575
G9-1,405,43,1.474990982859714
G9-1,405,44,1.4912091581103317
G9-1,405,45,1.5075775674881637
G9-1,405,46,1.5240548033276957
G9-1,405,47,1.5407378897715946
G9-1,405,48,1.5601537023988434
D6-1,405,0,2.3326459746237256
D6-1,405,1,2.2345975983674915
D6-1,405,2,2.1419603519262185
D6-1,405,3,2.084681993132737
D6-1,405,4,2.052896297990987
D6-1,405,5,2.010187781333978
D6-1,405,6,1.9499493525923972
D6-1,405,7,1.888552298225588
D6-1,405,8,1.8498178180352312
D6-1,405,9,1.8367730163735005
D6-1,405,10,1.8505306759616313
D6-1,405,11,1.861853604480249
D6-1,405,12,1.8600216713272775
D6-1,405,13,1.846501662056183
D6-1,405,14,1.828595735065457
D6-1,405,15,1.812028255575999
D6-1,405,16,1.8015262458592487
D6-1,405,17,1.7953651135851874
D6-1,405,18,1.7919728590975572
D6-1,405,19,1.7901951436743493
D6-1,405,20,1.7905102265364417
D6-1,405,21,1.7910358623819183
D6-1,405,22,1.7916106277809785
D6-1,405,23,1.7912453775033377
D6-1,405,24,1.7881596651249478
D6-1,405,25,1.7854989202160108
D6-1,405,26,1.7813854067667647
D6-1,405,27,1.7779177848058796
D6-1,405,28,1.7830926879421056
D6-1,405,29,1.794064091214205
D6-1,405,30,1.8118774938073783
D6-1,405,31,1.8318755075205442
D6-1,405,32,1.8521128110737088
D6-1,405,33,1.871019852002242
D6-1,405,34,1.8884989617577008
D6-1,405,35,1.9093626671100703
D6-1,405,36,1.930240739291075
D6-1,405,37,1.952833500850112
D6-1,405,38,1.9744769124372419
D6-1,405,39,1.9957865931418546
D6-1,405,40,2.0169849302480243
D6-1,405,41,2.037120157781409
D6-1,405,42,2.058633702367625
D6-1,405,43,2.0810263959037396
D6-1,405,44,2.1053573703335062
D6-1,405,45,2.1303450598362237
D6-1,405,46,2.156099719890519
D6-1,640,0,4.422656761335714
D6-1,640,1,4.435683574527062
D6-1,640,2,4.458890735258809
D6-1,640,3,4.499869732356775
D6-1,640,4,4.526573029483856
D6-1,640,5,4.551607585152112
D6-1,640,6,4.576619366925193
D6-1,640,7,4.599924305825938
D6-1,640,8,4.6227045864385445
D6-1,640,9,4.645350361269539
D6-1,640,10,4.663610667971727
D6-1,640,11,4.680032465467188
D6-1,640,12,4.695855660970894
D6-1,640,13,4.707197183922722
D6-1,640,14,4.723172100151715
D6-1,640,15,4.740029151473441
D6-1,640,16,4.756783990314987
D6-1,640,17,4.775799407656706
D6-1,640,18,4.79183943627173
D6-1,640,19,4.799542920086437
D6-1,640,20,4.813526347262604
D6-1,640,21,4.825332686015127
D6-1,640,22,4.837912224958059
D6-1,640,23,4.847302779999334
D6-1,640,24,4.860907665256769
D6-1,640,25,4.872591955902778
D6-1,640,26,4.887948749420905
D6-1,640,27,4.910072076816964
D6-1,640,28,4.9293944465750545
D6-1,640,29,4.94283803015427
D6-1,640,30,4.960215824922888
D6-1,640,31,4.96917679492658
D6-1,640,32,4.979611928168368
D6-1,640,33,4.992946436736766
D6-1,640,34,5.006362405312439
D6-1,640,35,5.016646062973064
D6-1,640,36,5.030019926843913
D6-1,640,37,5.046236631912407
D6-1,640,38,5.061700450322106
D6-1,640,39,5.082414402817931
D6-1,640,40,5.097591380822429
D6-1,640,41,5.1167073747358245
D6-1,640,42,5.130104411258907
D6-1,640,43,5.147272894593017
D6-1,640,44,5.157775310902446
D6-1,640,45,5.178580918889949
D6-1,640,46,5.196212885047945
D6-1,555,0,1.6782087874913076
D6-1,555,1,1.6437743158325986
D6-1,555,2,1.6120767039176145
D6-1,555,3,0.9495075541664934
D6-1,555,4,1.5558557287587198
D6-1,555,5,1.536422461952325
D6-1,555,6,1.5166738098470824
