patient	well_fov	compartment	channel	feature	processor_type	input_subparent_name	mask_subparent_name	output_features_subparent_name
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cell	ER.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	Mito	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cell	DNA	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	BF	Texture	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Texture	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Intensity	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cell	AGP.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	BF	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Intensity	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	DNA.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cell	ER	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	DNA	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Nuclei	ER	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cell	BF	Granularity	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cell	Mito	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cell	ER.Mito	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Nuclei	BF	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cell	DNA.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	Mito.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Granularity	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	BF	Intensity	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	AGP.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cell	Mito.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Nuclei	Mito.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	AGP	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Organoid	ER.BF	Colocalization	CPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	SAMMed3D	GPU	convolution_23	segmentation_masks	convolution_23_extracted_features
NF0014_T1	C4-2	Nuclei	Mito	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	BF	Texture	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	ER	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	BF	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	BF	Intensity	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Texture	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	AGP	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	ER.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	Mito	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	DNA	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	BF	Texture	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Texture	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Intensity	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	AGP.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	BF	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Intensity	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	DNA.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	ER	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	DNA	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	ER	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	BF	Granularity	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	Mito	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	BF	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	DNA.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	Mito.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Granularity	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	BF	Intensity	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	AGP.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cell	Mito.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	Mito.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	AGP	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Organoid	ER.BF	Colocalization	CPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	SAMMed3D	GPU	convolution_24	segmentation_masks	convolution_24_extracted_features
NF0014_T1	C4-2	Nuclei	Mito	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	BF	Texture	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	ER	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	BF	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	BF	Intensity	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Texture	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	AGP	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	ER.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	Mito	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	DNA	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	Mito	Texture	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	BF	Texture	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Texture	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Intensity	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	AGP.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	BF	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Intensity	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	DNA.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	ER	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	DNA	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	ER	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	BF	Granularity	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	Mito	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	BF	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	DNA.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	Mito.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Granularity	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	BF	Intensity	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	AGP.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cell	Mito.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	Mito.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	AGP	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Organoid	ER.BF	Colocalization	CPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	SAMMed3D	GPU	convolution_25	segmentation_masks	convolution_25_extracted_features
NF0014_T1	C4-2	Nuclei	Mito	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	BF	Texture	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	ER	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	BF	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	BF	Intensity	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Texture	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	AGP	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	ER.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	AreaSizeShape	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	Mito	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	DNA	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	BF	Texture	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Texture	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Intensity	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	AGP.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	BF	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Intensity	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	DNA.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	ER	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	DNA	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	ER	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	BF	Granularity	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	Mito	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	BF	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	DNA.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	Mito.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Granularity	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	BF	Intensity	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	AGP.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	AreaSizeShape	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cell	Mito.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	Mito.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	AGP	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Organoid	ER.BF	Colocalization	CPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	SAMMed3D	GPU	convolution_50	segmentation_masks	convolution_50_extracted_features
NF0014_T1	C4-2	Nuclei	Mito	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	BF	Texture	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	DNA.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	ER	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	BF	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	BF	Intensity	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Texture	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	AGP	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	ER.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	DNA.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	BF	Granularity	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	DNA	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Granularity	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	AGP.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	ER.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	Mito	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	DNA	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	BF	Texture	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Texture	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	BF	Intensity	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	AGP.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	AGP.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	BF	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Intensity	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	DNA.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	ER	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	DNA	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	ER	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	BF	Granularity	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	Mito	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	BF	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	DNA.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	Mito.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	BF	Granularity	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	BF	Intensity	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	AGP.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cell	Mito.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	ER.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	Mito.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Cytoplasm	Mito.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	AGP	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Organoid	ER.BF	Colocalization	CPU	convolution_75	segmentation_masks	convolution_75_extracted_features
NF0014_T1	C4-2	Nuclei	AGP	SAMMed3D	GPU	convolution_75	segmentation_masks	convolution_75_extracted_features
